2002-02-21	9	30	Peru	Lima	At least nine people were killed and 30 injured by a powerful car bomb which went off near the United States embassy in Lima.
2015-05-03	8	6	India	Nagaland, India	At least eight Assam Rifles personnels have been killed and six others injured in an ambush by suspected NSCN militants in Mon district of Nagaland on Sunday afternoon. Four other jawans of the paramilitary force are reported missing.	NSCN	Insurgency in Northeast India
2015-05-09	22	37	Republic of Macedonia	Kumanovo, Republic of Macedonia	Kumanovo shootings: On 9 May 2015 an armed group clashed with police and army forces of the Republic of Macedonia in Kumanovo in northern Republic of Macedonia. Kumanovo is situated 40 km from the capital city of Skopje.	UÇK	
2015-05-25	7	9	Tunisia	Tunis, Tunisia	Tunis barracks shooting: A Tunisian soldier kills 8 of his fellow soldiers and injures 9 others in a shooting rampage in Tunis before killing himself.	Unknown	
2015-06-04	20	11	India	Manipur, India	The attack, in the Chandel district of Manipur State close to the border with Myanmar, was carried out against a small convoy of army vehicles traveling from one army camp to another in the hilly and forested area about 60 miles south of the state capital, Imphal.	Unknown	Insurgency in Northeast India
2015-06-17	9	1	USA	Charleston, South Carolina, USA	Charleston church shooting: White supremacist Dylann Roof shot and killed nine black people during a Bible study at the Emanuel African Methodist Episcopal Church in an attempt to spark a race war.	Dylann Roof (lone wolf)
2015-06-29	11	0	Chad	N'Djamena, Chad	Five Chadian security officials and six militants was killed during an explosion in a raid in the capital N'Djamena.	Unknown	
2015-07-27	10	8	India Punjab, India	Gunmen dressed in Indian Army uniforms opened fire on a civilian bus and then took over a police station in the northern state of Punjab early on Monday, killing at least five people, the police said, in a region that has been mostly calm since India quelled a Sikh insurgency there two decades ago.	Unknown		
2015-07-28	2	6	Bahrain	Sitra, Bahrain	Two policemen were killed and six others injured in a bombing in the village of Sitra in Bahrain.	Unknown	
2015-07-31	3	1	Duma	, West Bank	Duma arson attack: Two masked men arrived at two houses in Duma and threw two Molotov cocktails into the houses. One of the houses was empty; in the other, the Daobasa family slept and the explosive burned the house, killing 18-months-old Ali Saad and severely wounding his parents and his 4-year-old brother. The father of the family succumbed to his wounds on 8 August.	Jewish gang	Israeli-Palestinian conflict
2015-07-31	1	5	Israel	Jerusalem	Thirty-nine-year-old Yishai Schlissel, an ultra-Orthodox Jew, stabbed six people in a Jerusalem gay pride parade. Among them was 16-year-old Shira Banki, who died from her wounds two days later. Shlissel had been recently released from prison after serving a ten-year sentence for stabbing three people in a similar gay pride parade in 2005.	Yishai Schlissel (lone wolf)	
2015-08-02	2	24	Turkey	Dogubeyazit, Turkey	A suicide attack by the PKK kills two Turkish Army soldiers and injures 24 in the Turkish town of Dogubeyazit in Agri Province near the Iran border.[citation needed]	Kurdistan Workers' Party (PKK)	Turkey–PKK conflict
2015-08-17	21	123	Thailand	Ratchaprasong Intersection, Bangkok	2015 Ratchaprasong bombing: Bomb attack outside the Erawan Shrine at the Ratchaprasong Intersection in Pathum Wan District, Bangkok, Thailand.	Grey Wolves (suspected)	
2015-08-19	8	0	Turkey	Siirt Province, Turkey	Eight soldiers were killed in a bomb attack in Turkey's south-eastern Siirt Province. Kurdistan Workers' Party was blamed for the attack.	Kurdistan Workers' Party (PKK)	Turkey-PKK conflict
2015-08-21	0	3	France	Oignies, Pas-de-Calais	2015 Thalys train attack: A man opened fire with an AKM assault rifle on a Thalys high speed train between Amsterdam and Paris. One person was shot in the neck. Two USA military personnel and their civilian friend intervened and stopped the attack continuing. One of them was cut in the struggle. Another passenger received glass cuts.	Ayoub El Kahzani
2015-10-01	4	7	Turkey	Mardin, Turkey	Four Turkish soldiers were killed in PKK attacks across southeastern Turkey.	PKK	Turkish-PKK conflict
2015-10-11	1	1	Ireland	Omeath		New IRA	Dissident republican campaign
2015-10-19	2	0	Philippines	Bhutan Philippines	Loreto Mayor Dario Otaza and his son Daryl were kidnapped and killed by the New People's Army (NPA). The militant group says that Otaza and his son were guilty of war crimes, crimes against humanity and other human rights violations. Otaza was also a former NPA commander and a Lumad himself and has been advocating against the armed struggle and for the reintegration of NPA rebels to mainstream society. 19 NPA members has been criminally charged for the incident.	New People's Army	CPP-NPA-NDF rebellion
2015-10-22	3	1	Sweden	Trollhättan, Sweden	Trollhättan school attack: 21-year-old Anton Lundin Pettersson attacked Kronan School in Trollhättan, Sweden, with a sword. He killed a teaching assistant and a male student, stabbed another male student and a teacher, and died later of the gunshot wounds he received during his apprehension. The second teacher who was wounded died in hospital six weeks after the attack, on 3 December.	Anton Lundin Pettersson	None
2015-11-21	0	0	Philippines	Maasim, Philippines	Three rebels suspected to be from the Front 73 guerrilla unit of the New People's Army attacked a compound of a pineapple plantation owned by Dole Philippines and burned a tractor, a bulldozer and a 'Saddam' truck of the company by using siphoned fuel from one of the vehicles. It was initially reported that three company guards were hurt in the incident but it was later said that no one was hurt.	New People's Army (suspected)	CPP-NPA-NDF rebellion
2015-11-27	3	9	USA	Colorado Springs, Colorado, USA	2015 Colorado Springs shooting: A shooting and five-hour standoff with police occurred at a Planned Parenthood clinic in Colorado Springs, Colorado. A police officer and two civilians were killed. Five officers and four civilians were injured. The suspected shooter, identified as Robert Lewis Dear, was captured alive after police convinced him to surrender. His motives appear to be political (specifically anti-abortion) in nature.	Robert Lewis Dear (lone wolf)
2015-12-12	3	14	Philippines	Near Mabini, Philippines	Militants planted a land mine-styled explosive device and detonated it on a group of Philippine soldiers patrolling on a road near Mibani town in southern Philippines. The blast killed three: two soldiers and a civilian, another 14 were wounded. Attack was attributed to New People's Army.	New People's Army	CPP-NPA-NDF rebellion
2016-01-13	5	36	Turkey	Diyarbakır Province, Turkey	A massive bomb blast, followed by rocket and long gun fire, destroyed a police headquarters in the city of Cinar in the Diyarbakir Province. 5 people, including a baby, were killed and 36 were wounded. 8 terrorists were killed in clashes with police following the bombing. The militant Kurdish organization PKK has been blamed for the blast and accused of launching more attacks in the towns of Bismil, Cizre, Mardin, Silopi, Sirnak, and Van.	PKK	Kurdish–Turkish conflict
2016-01-15	1	0	India	Koraput, India	About 20 armed Maoists dragged a former Naib Sarpanch (deputy head of village level local self-government institution) identified as Krishna Miniaka to a nearby forest in Kandho Tikarapada village and there executed him. He was killed on the suspicion of being a ‘police informer’. CPI-Maoist claimed responsibility.	Communist Party of India (Maoist)	Naxalite–Maoist insurgency
2016-01-15	2	2	Burkina Faso	Tin Abao, Burkina Faso	Around 20 unidentified heavily armed militants attacked policemen in Tin Abao village, in Tin-Akof near the border with Mali, killing two and wounding two. No group claimed responsibility.	Unknown	Insurgency in the Maghreb
2016-01-18	3	4	Turkey	Sirnak province, Turkey	Three policeman were killed by an IED in the province of Sirnak while 4 other were injured. According to the authority, PKK was responsible.	PKK (suspected)	Kurdish–Turkish conflict
2016-01-27	4	0	Turkey	Diyarbakır Province Turkey	A clashes between soldier and PKK terrorist left 4 soldier dead in Diyarbakır Province, Sur district.	PKK	PKK rebellion
2016-02-05	1	2	Republic of Ireland	Dublin, Ireland	Several men wielding AK-47s opened fire on a Dublin hotel where a weigh-in for a boxing match was taking place, killing one man and wounding another two. The CIRA claimed responsibility and said that the shooting was retaliation for the murder of Real IRA leader Alan Ryan at the hands of a drug dealer.	CIRA	Dissident Irish Republican campaign
2016-02-06	4	10	Burundi	Bujumbura, Burundi	Four people have been killed in Burundi in a grenade attack on a bar in the capital Bujumbura, officials say. Among the victims was a child selling boiled eggs. Ten other people were injured in Saturday's attack. Unknown attackers also threw grenades at an army patrol and at police in Bujumbura, hurting several people.	Unknown	Burundian unrest
2016-02-17	30	61	Turkey	Ankara, Turkey	February 2016 Ankara bombing: At least 30 people died and 61 were injured in the Turkish capital. The attack targeted the army buses near the central square of Kizilay. Many ministries, the headquarters of the army and the Turkish parliament are in this neighbourhood. The Turkish news channels showed images of a raging fire that engulfed military vehicles. The explosion was audible several kilometers away.	Kurdistan Freedom Falcons	Kurdish-Turkish conflict
2016-02-18	6	1	Turkey	Diyarbakır, Turkey	2016 Diyarbakır bombing: A bomb killed at least 6 soldiers and another were injured. The attack occurred on 18 February 2016 in Diyarbakır a city in Diyarbakır Province.	Kurdistan Freedom Falcons	Kurdish-Turkish conflict
2016-02-19	3	0	Turkey	Diyarbakir, Turkey	At least 2 soldiers and one police officer die in an PKK attack in Diyarbakir.	PKK	PKK rebellion (2015–present)
2016-02-20	2	10	India	Srinagar, India	Several gunmen attacked a paramilitary convoy in Indian Kashmir, killing two soldiers, after they fired on an office building, where there were one hundred people. They also injured ten people. Two attackers were killed.	Unknown	Kashmir Conflict
2016-02-22	1	38	Philippines	Esperanza, Sultan Kudarat, Philippines	Two attackers on motorcycles threw two grenades into a crowd. The attack in the town of Esparanza wounded 38 people and killed a child of six years.	Unknown	Civil conflict in the Philippines
2016-02-22	2	9	Burundi	Bujumbura, Burundi	Assailants on a motorcycle threw three grenades into a crowd. The first grenade was thrown at Kwa Siyoni market in the district of Ngagara (north of the capital), killing one person and wounding seven. A second exploded in the market Kamenge (northeast) also killing one person and injuring two, followed by a third grenade, launched in Butere district (north-west of the capital), which has no injuries. This new killer episode comes a few hours after the arrival of the Secretary-General of the United Nations, Ban Ki-moon. Three men were arrested in connection with the attacks.	Unknown	Burundian unrest
2016-02-23	0	10	Burundi	Bujumbura, Burundi	During the night of February 23, assailants threw ten grenades in deserted places of the city or on soldiers. Two soldiers were wounded in the Mutakura and another in the Musaga district. Relating the count of injured civilians, authorities said "a dozen".	Unknown	Burundian unrest
2016-03-03	0	1	Turkey	Istanbul, Turkey	Two women opened fire on a police station in the suburbs of Istanbul. Police fired back and wounded one of the women before the two fled. Police later cornered the two women and killed them both in a raid. A police officer was also wounded in the raid.	DHKP-C	
2016-03-04	1	0	United Kingdom	Belfast, United Kingdom	A Prison Officer was badly wounded when a booby-trap bomb exploded under his van on Hillsborough Drive, East Belfast. The RIRA claimed responsibility but referred to themselves as the New IRA and said it was a response to the alleged mistreatment of republican prisoners at Maghaberry Prison. It added that the officer was targeted because he trained Prison Officers at Maghaberry. The Prison Officer later died from result of the attack.	New IRA	Dissident Irish Republican campaign
2016-03-04	2	35	Turkey	Nusaybin, Turkey	Two policemen were killed and 35 people injured in the explosion of a car bomb and in a rocket attack in the Mardin Province in southeastern Turkey. The attack occurred in the town of Nusaybin, near the Syrian border. The operation was not claimed immediately, but it would be the fact of fighters Kurdistan Workers' Party (PKK), according to Turkish security services.	PKK (suspected)	Kurdish–Turkish conflict
2016-03-10	1	0	Turkey	Diyarbakir, Turkey	A Turkish soldier succumbed to his wounds on March 10 after sustaining injuries in an outlawed Kurdistan Workers’ Party (PKK) attack in southeastern Diyarbakır's Sur district last month.	PKK	PKK rebellion
2016-03-10	1	1	Sudan	North Darfur, Sudan	A unidentified gunmen killed a South African soldier and a wounded another in an ambush on a patrol of the hybrid peacekeeping mission in North Darfur.	Unknown	War in Darfur
2016-03-12	2	0	DRC	Virunga National Park, Democratic Republic of Congo	Two guards of the Virunga National Park were killed by militiamen Mai-Mai with the Democratic Forces for the Liberation of Rwanda. .	Mai-Mai with FDLR	Kivu conflict
2016-03-13	37	125	Turkey	Ankara, Turkey	March 2016 Ankara bombing: A car bombing in the Kizilay area of Ankara killed at least 34 people and wounded at least 125. The bombing caused several vehicles to catch on fire and gunfire was heard after the blast.	Kurdistan Freedom Falcons	Kurdish-Turkish conflict
2016-03-15	0	2	Philippines	Masbate, Philippines	11 bomb explosions also rocked the politically tense province of Masbate, wounding two policemen. 	New People's Army	CPP–NPA–NDF rebellion
2016-03-16	2	0	Burundi	Bururi and Makamba, Burundi	Two Burundi officials were slain in shootings on Tuesday night because of their support for president Pierre Nkurunziza.	Unknown	Burundian unrest
2016-03-19	0	7	Philippines	Bicol Region, Philippines	Five soldiers and two civilians were hurt in separate bomb blasts perpetrated by the New People's Army (NPA) in the Bicol province 	New People's Army	CPP–NPA–NDF rebellion
2016-03-22	1	6	Turkey	Nusaybin, Turkey	PKK killed with bomb one Turkish soldier and 6 others were injured in Nusaybin a city in Turkey.	PKK	PKK rebellion
2016-03-22	2	0	Burundi	Bujumbura, Burundi	Two top military officials in Burundi were assassinated by unknown gunmen in the Burundian capital Bujumbura on Tuesday. On Tuesday around midday, Lieutenant Colonel Darius Ikurakure, who was a close ally of President Pierre Nkurunziza, was shot and killed at the Defense Ministry compound by a man who was dressed in military uniform. Hours after Mr. Ikurakure's assassination, Major Didier Muhimpundu was shot and killed outside a bar in Bujumbura.	Unknown	Burundian unrest
2016-03-23	1	0	Rwanda	Rubavu District, Rwanda	An armed man wearing DR Congo military uniform was killed on the Rwandan territory following an attack on a Rwanda Defence Forces. One of the attackers died.	Armed Forces of the Democratic Republic of the Congo	Kivu conflict
2016-03-24	1	4	Turkey	Nusaybin, Turkey	PKK militants detonated an explosive in the Nusaybin district of the southeastern province of Mardin. One specialized sergeant was killed and four soldiers were wounded.	PKK	PKK rebellion
2016-03-24	2	5	Turkey	Nusaybin, Turkey	In a separate attack in the district, two soldiers were killed and five others were wounded when PKK militants detonated explosives placed on a road during the passage of soldiers.	PKK	PKK rebellion
2016-03-24	1	0	Turkey	Şırnak, Turkey	In addition, one police officer was also killed on March 24 in a PKK attack in the southeastern province of Şırnak. 	PKK	PKK rebellion
2016-03-24	3	24	Turkey	Lice, Turkey,	A car bomb attack in southeast Turkey has killed three soldiers. 24 soldiers were wounded when the Kurdistan's Workers Party, or PKK, attacked the military post in Lice.	PKK	PKK rebellion
2016-03-24	0	4	Burundi	Bujumbura, Burundi	At least four people were injured after two grenades exploded outside the army hospital in the capital.	Unknown	Burundian unrest
2016-03-26	0	3	India	Bijbehara, India	Two soldiers and a civilian was injured in a grenade attack.	Unknown	Kashmir conflict
2016-03-26	2	1	DRC	Mpati, Democratic Republic of Congo	Two soldiers killed in an attack by militia Nyatura and Alliance of Patriots for a Free and Sovereign Congo.	Nyatura and APCLS	Kivu conflict
2016-03-27	0	2	Turkey	Nusaybin, Turkey	Two members of the security forces were injured in Nusaybin, a town on the Syrian border that has been at the center of a counter-terrorism operation for the last two weeks.	PKK	PKK rebellion
2016-03-27	1	0	Turkey	Mardin Province, Turkey	A Turkish soldier and police officer were killed in an armed attack by PKK terrorists in the southeastern province of Mardin.	PKK	PKK rebellion
2016-03-29	2	0	South Sudan	Juba, South Sudan	Two people were killed on Bor-Juba road Tuesday when unknown gunmen opened fire on a passenger bus, survivors and eyewitnesses said. Several other people were reportedly left with injuries following the highway attack. One of the people killed is a Ugandan, the other is from South Sudan.	Unknown	South Sudanese Civil War
2016-03-29	0	7	Burundi	Bujumbura, Burundi	Seven people were injured, two seriously, in the explosion of two grenades thrown against a bus Burundian police.	Unknown	Burundian unrest
2016-03-30	7	0	India	Dantewada district, India	At least seven Central Reserve Police Force (CRPF) personnel are killed in an IED attack on their vehicle in the Indian state of Chhattisgarh's Dantewada district. Naxalite insurgents are suspected to have been behind the attack.	Unknown	Naxalite–Maoist insurgency
2016-03-31	7	27	Turkey	Diyarbakir, Turkey	March 2016 Diyarbakır bombing: Seven police officers were killed and twenty seven wounded when the minibus they were travelling in was hit by a car bomb. The attack occurred in the city of Diyarbakir. The PKK claimed responsibility for the attack.	PKK	PKK rebellion
2016-03-31	2	4	South Sudan	Juba, South Sudan	Two people were killed and four others injured after a boat carrying passengers from the South Sudan capital, Juba was attacked on Thursday. After the boat left Magala, a payam located about 75 km north of Juba, and travelled only one kilometre, some armed youth started firing from both sides of the Nile River killing a young girl of 17 years old and one woman. Seven boats were loaded with cars and pastoralists in Magala Thursday, heading to Bor county. 52 cows were killed, several others injured and about two dozen are missing.	Unknown	South Sudanese Civil War
2016-04-02	1	11	Turkey	Kızıltepe, Turkey	One building guard was killed and 11 others were injured in a bomb attack by PKK terrorists at a military station in the southeastern Mardin province.	PKK	PKK rebellion
2016-04-07	5	5	Turkey	Nusaybin, Turkey	Five security officials, including two police chiefs and a major, have been killed in an attack in the Nusaybin district of the southeastern province of Mardin.	PKK	PKK rebellion
2016-04-08	0	2	India	Bijbehara, India	Two people were injured in a grenade attack on Friday in busy Gorwian market.	Unknown	Kashmir conflict
2016-04-09	3	6	Peru	Hatun Asha, Peru	At least 3 people are killed and another 6 were wounded in a remote part of Peru in an attack by Shining Path guerillas	Shining Path	Internal conflict in Peru
2016-04-09	2	0	Turkey	Derik, Turkey	One police officer and one civilian were killed in an outlawed PKK attack in the Derik of the southeastern province of Mardin.	PKK	PKK rebellion
2016-04-11	5	6	Burundi	Ruyigi, Burundi	A gunman killed 5 civilians and wounded 6 at a market in Ruyigi near the Tanzanian border.	Unknown	Burundian unrest
2016-04-12	2	50	Turkey	Hani, Turkey	A car bomb attack on a Turkish gendarmerie in the town of Hani killing at least two people and injuring 50.	PKK	PKK rebellion
2016-04-12	1	0	Lebanon	Sidon, Lebanon	A member of Fatah group died in a bomb attack in Sidon near a Palestinian refugee camp.	Unknown	
2016-04-15	3	0	DRC	Bukavu, Democratic Republic of Congo	Three people were killed after a grenade explosion in Bukavu, South Kivu.	Unknown	Kivu conflict
2016-04-15	1	0	Nigeria	Lagos, Nigeria	A vehicle waylaid a bus and a passenger on the bus was dragged out of the it and butchered by unknown gunmen. The victim is identified as forty year old Olusola Bamidele.	Unknown	
2016-04-15	4	2	Turkey	Savur, Turkey	At least four Turkish Army soldiers are killed and two others are wounded after a roadside bomb hit their vehicle in the southeast Mardin Province.	PKK	PKK rebellion
2016-04-17	1	3	Turkey	Nusaybin, Turkey	One police officer was killed while three others were wounded as militants detonated an improvised explosive device during the passage of policemen in Nusaybin, in southeastern Mardin province.	PKK	PKK rebellion
2016-04-17	4	0	Burundi	Bujumbura, Burundi	Four members of the ruling party were killed in a bar while they were gathering for an environmental clean-up exercise.	Unknown	Burundian unrest
2016-04-17	1	0	CAR	Rafaï, Central African Republic	A Moroccan peacekeeper of Minusma was killed during of an attack by alleged members of the Lord's Resistance Army.	Lord's Resistance Army	Central African Republic Civil War
2016-04-19	2	4	Turkey	Şırnak Province, Turkey	A sergeant and a specialized sergeant were killed while four others were wounded as militants from the outlawed Kurdistan Workers' Party detonated a homemade bomb in the Bahçelievler neighbourhood of the southeastern Şırnak Province on April 19.	PKK	PKK rebellion
2016-04-22	3	0	Turkey	Tunceli, Turkey	Three soldiers who were in the car were killed in a bomb attack by the outlawed Kurdistan Workers' Party in the eastern province of Tunceli.	PKK	PKK rebellion
2016-04-24	0	2	Burundi	Bujumbura, Burundi	Human rights Minister Martin Nivyabandi and his wife were injured when a grenade was thrown into their car.	Unknown	Burundian unrest
2016-04-25	3	3	Burundi	Bujumbura, Burundi	An advisor of the vice president was shot dead in the capital by unknown gunmen, while he was dropping of his daughter for school. Brig. Gen. Athanase Kararuza was killed along with his wife and one of his bodyguards. His daughter, another bodyguard and his driver were injured.	Unknown	Burundian unrest
2016-04-25	4	16	Turkey	Nusaybin, Turkey	One soldier were killed after an explosive was detonated by PKK members in southeastern Turkey. Sixother soldiers were also wounded in the explosion that happened in the heart of the Nusaybin district. After the first attack three Turkish soldiers were killed and 10 wounded during security operations in the first attack's zone when another explosive detonated.	PKK	PKK rebellion
2016-04-25	1	6	Armenia	Yerevan, Armenia	At least one person was killed and six wounded in a bus explosion in Yerevan, capital of Armenia. The explosion took place after the commemorations of the 101th anniversary of the Armenian Genocide.	Grey Wolves or MNS (suspected)	
2016-04-27	0	3	Turkey	Van Province, Turkey	Three soldiers were wounded in an attack by the outlawed Kurdistan Workers' Party militants in the eastern province of Van.	PKK	PKK rebellion
2016-04-27	0	13	Turkey	Bursa, Turkey	2016 Bursa bombing: A suicide bomber blew herself up in the Turkish city of Bursa, wounding 13 people in the Bursa's 14th century Grand Mosque, a historic symbol of the city that was the first capital of the Ottoman Empire.	Kurdistan Freedom Falcons	Kurdish-Turkish conflict
2016-04-28	5	3	Burundi	Bujumbura, Burundi	Five people were killed in a gun and grenade attack in a district of Burundi's capital which is stronghold of opposition to president Pierre Nkurunziza.	Unknown	Burundian unrest
2016-04-28	3	3	DRC	Masisi, Democratic Republic of Congo	Three people died and three others were injured during an armed attack against a position of the Armed Forces of the Democratic Republic of the Congo in North Kivu.	Nyatura	Kivu conflict
2016-04-28	1	2	Turkey	Varto, Turkey	One police officer was killed and two others were wounded in an outlawed Kurdistan Workers' Party bomb attack in the Varto district. PKK militants detonated an explosive placed on the road during the passing of an armored police vehicle.	PKK	PKK rebellion
2016-05-02	1	23	Turkey	Diyarbakır, Turkey	One soldier was killed and 23 people were injured in a suicide car bomb against the security forces in Diyarbakır.	PKK	PKK rebellion
2016-05-02	2	0	Turkey	Hakkâri Province, Turkey	Two soldiers were killed when outlawed PKK attacked a military station zone in the Şemdinli district of the southeastern province of Hakkâri Province.	PKK	PKK rebellion
2016-05-05	1	10	Turkey	Mardin, Turkey	PKK used a car laden with explosives to attack a gendarmerie station in Turkey's Mardin. Initial reports from the scene said that 1 soldier has died and 10 others have been wounded.	PKK	PKK rebellion
2016-05-06	0	8	Burundi	Bujumbura, Burundi	Eight people were injured by a grenade explosion, in the north of Bujumbura,	Unknown	Burundian unrest
2016-05-08	2	12	Burundi	Bujumbura, Burundi	A grenade was thrown in a small market. Its explosion killed two saleswoman and injured twelve others 	Unknown	Burundian unrest
2016-05-08	1	5	Burundi	Bujumbura, Burundi	One person was killed and five others injuredin the explosion of a grenade in a bar, in the center of Bujumbura.	Unknown	Burundian unrest
2016-05-09	3	1	Burundi	Rumonge Province, Burundi	Three people were killed in a bar in Maramvya, Burambi district of Rumonge province, 70 km south of the Burundian capital Bujumbura. Two of the victims were retired soldiers. Another man was seriously injured in the shooting.	Unknown	Burundian unrest
2016-05-10	3	0	Turkey	Diyarbakir, Turkey	May 2016 Diyarbakır bombing: At least three are killed in a car bomb targeting a Turkish police vehicle in Diyarbakır, Turkey.	PKK	Kurdish–Turkish conflict (2015–present)
2016-05-10	1	5	Ukraine	Donbass region, Ukraine	One Ukrainian serviceman was killed and three others wounded in action in the Donbass region on 10 May. All the casualties were caused by explosions of explosive devices. Two civilians, employees of a thermal power station, were injured by explosion of a grenade launcher's ammunition that was hidden underground.	Unknown	War in Donbass
2016-05-13	6	0	Turkey	Hakkari province, Turkey	6 soldiers were killed during clash with PKK fighters near a military base	PKK	PKK rebellion
2016-05-18	1	1	Ukraine	Pavlopil, Ukraine	One male civilian was killed and another injured when a tractor they were driving on hit an unidentified explosive device in Pavlopil, Donetsk Oblast. The incident in Pavlopil was the fifth incident of similar kind since the beginning of 2016.	Donetsk People's Republic (suspected)	War in Donbass
2016-05-20	1	0	Georgia	Abkhazia, Georgia	Georgia's Ministry of Foreign Affairs expresses "shock and deep concern" after a Georgian citizen, 31-year-old Giga Otkhozoria, was shot dead by Russian Armed Forces troops patrolling areas near the administrative boundary with Abkhazia.	Russian Armed Forces (suspected)	Abkhaz–Georgian conflict
2016-05-24	6	4	Turkey	Van Province, Turkey	At least six Turkish soldiers are killed and four others are wounded in a PKK attack in Turkey's eastern Van Province.	PKK	Kurdish–Turkish conflict
2016-05-24	7	0	Ukraine	Donbass region, Ukraine	Seven Ukrainian servicemen are killed in suspected attacks by pro-Russian rebels	Donetsk People's Republic (suspected)	War in Donbass
2016-05-25	2	1	Burundi	Mwaro Province, Burundi	Gunmen killed two people, including a police chief. One other person was wounded.	Unknown	Burundian unrest
2016-05-25	1	1	Burundi	Bujumbura, Burundi	Retired army Colonel Lucien Rufyiri was killed and his son wounded in a shooting.	Unknown	Burundian unrest
2016-05-28	1	0	South Africa	Mbombela, South Africa	Michael Phelemebe, an ANC branch deputy chairperson was shot four times in his house in Mbombela. He succumbed to his wounds in the hospital.	Unknown	
2016-05-30	4	19	Turkey	Silopi, Turkey	Four civilians were killed and nineteen people, including 5 policemen, were wounded when a roadside bomb that had been placed in a street sewer was detonated when a police car pasted. PKK has been blamed for the attack.	PKK (suspected)	Kurdish–Turkish conflict
2016-05-30	2	1	Turkey	Van, Turkey	Suspected PKK militants detonated a roadside bomb in the city of Van as an armored vehicle passed. Two policemen were killed and a third was wounded.	PKK (suspected)	Kurdish–Turkish conflict
2016-06-07	11	36	Turkey	Istanbul, Turkey	June 2016 Istanbul bombing: A bomb exploded on a police bus in the Vezneciler district of Istanbul	TAK	
2016-06-08	5	30	Turkey	Midyat, Turkey	June 2016 Midyat car bombing: a car bomb exploded in the Turkish town of Midyat. 5 people were killed and 30 others were injured.	PKK (Suspected)	Kurdish-Turkish conflict
2016-06-08	4	18	Israel	Tel Aviv, Israel	June 2016 Tel Aviv shooting: Two Palestinian gunmen opened fire in a Max Brenner restaurant in Tel Aviv killing four diners. Both perpetrators were arrested.	Fatah	Israeli-Palestinian conflict
2016-06-13	1	5	Uganda	Gulu, Uganda	Gunmen with machine guns attacked a police station in the town of Gulu. One soldier was killed and three soldiers and two police officials were wounded in the attack. The attack comes after the reelection of Uganda's president since 1986, President Yoweri Museveni.	Unknown	
2016-06-14	3	9	India	Kud, India	A double terrorist attack in India resulted in the death of a victim and a militant, and the injury of 9. The status of the second attacker is currently unknown. The attack sparked protests, as it was later revealed that two civilian victims were actually shot by Indian troops amid the chaos.	Unknown	
2016-06-14	2	4	Burundi	Ngozi Province, Burundi	A soldier blew himself up with grenade, killing him and two other people as well as injuring four other people in the town of Ngozi in Ngozi Province.	Unknown	Burundian unrest
2016-06-16	1	1	United Kingdom	Birstall, United Kingdom	Killing of Jo Cox: Labour Party politician Jo Cox was shot and stabbed to death by Thomas Mair, a British nationalist, a week before the UK's EU membership referendum. He is charged under terrorism protocols.	Lone wolf	British nationalism
2016-06-25	3	91	Madagascar	Antananarivo, Madagascar	A grenade exploded outside a stadium in Antananarivo where people were celebrating Madagascar's independence.one of the wounded later died in the hospital 	Unknown	
2016-06-26	0	1	Myanmar	Thuye Tha Mein, Myanmar	Buddhist extremists rampaged a village containing a of Rohingya Muslims minority, forcing 70 people to seek shelter and others to flee. Only one man was confirmed injured, yet in the past other raids by Buddhist extremists have killed people, as this attack is another in a series conducted by them.	Buddhist extremists	
2016-06-30	1	3	Bahrain	East Eker, Bahrain	1 person was killed and 3 injured after a roadside bombing. 2 people were arrested who were suspected of planting the bomb. Bahrain accused Iran's Revolutionary Guards for being behind the bombing, although this is only an accusation, and does not rule out the possibility of terrorism. U.S. Vice President Joe Biden expressed his concerns after the attack. The bombing was described as a "terrorist bombing".	Iran's Revolutionary Guards (suspected)	
2016-07-01	1	3	Bahrain	Eker, Bahrain	Militants detonated a bomb in a village south of Bahrain's capital Manama, hitting a car carrying a woman who died in the blast and three children who sustained minor injuries as well. Bahraini authorities said the attack was carried out by "terrorists", but no group claimed responsibility.	Unknown	
2016-07-01	6	0	DRC	Masisi Territory, Democratic Republic of Congo	The Nyatura and the Alliance of Patriots for a Free and Sovereign Congo simultaneously attacked several Armed Forces of the Democratic Republic of the Congo positions in the Masisi Territory.	Nyatura and APCLS	Kivu conflict
2016-07-01	1	0	Venezuela	Caracas, Venezuela	Elizabeth Aguilera, a political activist and a local leader of Venezuela's governing socialist political party, was shot dead by a paramilitary group, in retaliation for her work against organized crime in Venezuela. Her body was burned with pictures being posted on-line after her death.	Paramilitary group	Conflict in Venezuela
2016-07-03	1	0	Ukraine	Khartsyzk, Ukraine	Near Khartsyzk, a commander of militants was killed in a land mine blast.	Donetsk People's Republic	War in Donbass
2016-07-06	0	0	Mozambique	Tete Province, Mozambique	RENAMO militants attacked during early morning. According to the commander of the provincial police in Tete Mozambique, Pedro Fabião Nhancololo, the group broke into the residence of the head of the city of Banga and civil registration facilities, and stole all drugs health post.	RENAMO	RENAMO insurgency
2016-07-06	1	0	Turkey	Hakkâri, Turkey	A village guard was killed in an attack by outlawed PKK militants in the southeastern province of Hakkâri.	PKK	Kurdish–Turkish conflict
2016-07-06	1	0	Nigeria	Oyo, Nigeria	Gideon Aremun a Nigerian lawmaker and member of the House of Assembly, was assassinated by gunmen.	Unknown	
